geographicAreaM49	timePointYears	Value_4103	Value_4101	Value_4102	Value_4105	Value_4104	Value_4106	Value_4107	Value_4100	Value_4160	Value_4162	Value_4168	Value_4108	Value_4109	Value_4110	Value_4150	Value_4155	Value_4157	Value_4154	Value_4156	Value_4158	Value_4164	Value_4176	Value_4174	Value_4182	Value_4452	Value_4185	Value_4187	Value_4188	Value_4190	Value_4192	Value_4509	Value_4193	Value_4194	Value_4196	Value_4195	Value_4253	Value_4251	Value_4252	Value_4250	Value_4254	Value_4255	Value_4256	Value_4257	Value_4263	Value_4264	Value_4265	Value_4451	Value_4271	Value_4260	Value_4273	Value_4275	Value_4300	Value_4303	Value_4304	Value_4305	Value_4311	Value_4308	Value_4309	Value_4310	Value_4313	Value_4312	Value_4316	Value_4317	Value_4314	Value_4315	Value_4319	Value_4323	Value_4320	Value_4324	Value_4321	Value_4325	Value_4322	Value_4327	Value_4326	Value_4328	Value_4318	Value_4330	Value_4307	Value_4331	Value_4445	Value_4400	Value_4446	Value_4448	Value_4450	Value_4455	Value_4454	Value_4457	Value_4458	Value_4112	Value_4459	Value_4462	Value_4379	Value_4461	Value_4463	Value_4464	Value_4466	Value_4465	Value_4467	Value_4468	Value_4470	Value_4471	Value_4197	Value_4514	Value_4513	Value_4531	Value_4532	Value_4538	Value_4449	Value_4550	Value_4549	Value_4551	Value_4552	Value_4553	Value_4554	Value_4548	Value_4555	Value_4546	Value_4547	Value_4556	Value_4557	Imputation
Afghanistan	1963	7833	7748	85	8793.666667	9685.666667	891.9333333	14.83333333	65286	10	0	9	2845	1991	854	213.5	37.5	47.15	10.65	1	4879.666667	19	18.18	0.82	18.18	0	55.68	10.65	65.33	6761.666667	28.72	NA	NA	NA	NA	NA	10.7	0.2611	0	25.85	99	1	0	819.5	10.7	NA	NA	NA	NA	NA	39.57	16.38	NA	NA	NA	NA	2715	NA	NA	NA	2715	NA	NA	2715	NA	NA	100	15.4	418.1	84.6	2297	NA	NA	NA	NA	NA	2660	NA	NA	34.03	NA	NA	NA	NA	22.69	NA	NA	23.03	92.8	921333333.3	NA	NA	NA	2660	NA	NA	NA	NA	100	134.9	12	119.9333333	1.2	NA	NA	0	2280	70.07	4060	23.04	18.89	NA	0	7.514	0	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1965	7906	7796	110	9048.333333	10027.33333	978.9666667	15.35666667	65286	10	0	9	2845	1991	854	213.5	37.5	47.15	10.65	1	4713.333333	19	18.18	0.82	18.18	0	55.68	10.65	65.33	6531.333333	28.72	NA	NA	NA	NA	NA	10.7	0.2611	0	25.85	99	1	0	819.5	10.7	NA	NA	NA	NA	NA	39.57	16.38	NA	NA	NA	NA	2715	NA	NA	NA	2715	NA	NA	2715	NA	NA	100	15.4	418.1	84.6	2297	NA	NA	NA	NA	NA	2660	NA	NA	34.03	NA	NA	NA	NA	22.69	NA	NA	23.03	127.1	1295666667	NA	NA	NA	2660	NA	NA	NA	NA	100	134.9	12.11	115.7	1.2	NA	NA	0	2280	70.07	4060	23.04	18.89	NA	0	7.514	0	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1967	7979	7844	135	9303	10369	1066	15.88	65286	10	0	9	2845	1991	854	213.5	37.5	47.15	10.65	1	4547	19	18.18	0.82	18.18	0	55.68	10.65	65.33	6301	28.72	NA	NA	NA	NA	NA	10.7	0.2611	0	25.85	99	1	0	819.5	10.7	NA	NA	NA	NA	NA	39.57	16.38	NA	NA	NA	NA	2715	NA	NA	NA	2715	NA	NA	2715	NA	NA	100	15.4	418.1	84.6	2297	NA	NA	NA	NA	NA	2660	NA	NA	34.03	NA	NA	NA	NA	22.69	NA	NA	23.03	161.4	1670000000	NA	NA	NA	2660	NA	NA	NA	NA	100	134.9	12.22	143.6	1.6045	NA	NA	0	2280	70.07	4060	23.04	18.89	NA	0	7.514	0	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1970	8012.5	7877	135.5	9793	11043	1250	16.915	65286	10	0	9	2845	1991	854	213.5	37.5	47.15	10.65	1	4285.5	19	18.18	0.82	18.18	0	55.68	10.65	65.33	5938.5	28.72	NA	NA	NA	NA	NA	10.7	0.2611	0	25.85	99	1	0	819.5	10.7	NA	NA	NA	NA	NA	39.57	16.38	NA	NA	NA	NA	2755.333333	NA	NA	NA	2755.333333	NA	NA	2755.333333	NA	NA	100	15.55235294	427.4588235	84.44764706	2316.647059	NA	NA	NA	NA	NA	2660	NA	NA	34.61666667	NA	NA	NA	NA	22.69	NA	NA	23.03	148.8	1635000000	NA	NA	NA	2660	NA	NA	NA	NA	100	134.9	12.27	171.5	2.009	NA	NA	0	2280	70.07	4060	23.04	18.89	NA	0	7.514	0	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1972	8046	7910	136	10283	11717	1434	17.95	65286	10	0	9	2845	1991	854	213.5	37.5	47.15	10.65	1	4024	19	18.18	0.82	18.18	0	55.68	10.65	65.33	5576	28.72	NA	NA	NA	NA	NA	10.7	0.2611	0	25.85	99	1	0	819.5	10.7	NA	NA	NA	NA	NA	39.57	16.38	NA	NA	NA	NA	2795.666667	NA	NA	NA	2795.666667	NA	NA	2795.666667	NA	NA	100	15.70470588	436.8176471	84.29529412	2336.294118	NA	NA	NA	NA	NA	2660	NA	NA	35.20333333	NA	NA	NA	NA	22.69	NA	NA	23.03	136.2	1600000000	NA	NA	NA	2660	NA	NA	NA	NA	100	134.9	12.32	162.7	2.009	NA	NA	0	2280	70.07	4060	23.04	18.89	NA	0	7.514	0	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1975	8048	7910	138	10725.5	12386.5	1661	18.975	65286	10	0	9	2845	1991	854	213.5	37.5	47.15	10.65	1	3817.5	19	18.18	0.82	18.18	0	55.68	10.65	65.33	5290	28.72	NA	NA	NA	NA	NA	10.7	0.2611	0	25.85	99	1	0	819.5	10.7	NA	NA	NA	NA	NA	39.57	16.38	NA	NA	NA	NA	2836	NA	NA	NA	2836	NA	NA	2836	NA	NA	100	15.85705882	446.1764706	84.14294118	2355.941176	NA	NA	NA	NA	NA	2660	NA	NA	35.79	NA	NA	NA	NA	22.69	NA	NA	23.03	181.2	2275000000	NA	NA	NA	2660	NA	NA	NA	NA	100	134.9	12.325	153.9	2.009	NA	NA	0	2280	70.07	4060	23.04	18.89	NA	0	7.514	0	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1977	8050	7910	140	11168	13056	1888	20	65286	10	0	9	2845	1991	854	213.5	37.5	47.15	10.65	1	3611	19	18.18	0.82	18.18	0	55.68	10.65	65.33	5004	28.72	NA	NA	NA	NA	NA	13.26833333	0.2611	0	25.85	99	1	0	1066.75	13.26833333	NA	NA	NA	NA	NA	39.57	20.31166667	NA	NA	NA	NA	2876.333333	NA	NA	NA	2876.333333	NA	NA	2876.333333	NA	NA	100	16.00941176	455.5352941	83.99058824	2375.588235	NA	NA	NA	NA	NA	2660	NA	NA	36.37666667	NA	NA	NA	NA	28.13833333	NA	NA	23.03	226.2	2950000000	NA	NA	NA	2660	NA	NA	NA	NA	100	134.9	12.33	156.25	2.009	NA	NA	0	2280	70.07	4060	28.57	18.89	NA	0	7.514	0	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1980	8051.333333	7910	141.3333333	10986	12926.33333	1940.333333	19.8	65286	10	0	9	2845	1991	854	213.5	37.5	47.15	10.65	1	3648	19	18.18	0.82	18.18	0	55.68	10.65	65.33	5055	28.72	NA	NA	NA	NA	NA	15.83666667	0.2611	0	25.85	99	1	0	1314	15.83666667	NA	NA	NA	NA	NA	39.57	24.24333333	NA	NA	NA	NA	2916.666667	NA	NA	NA	2916.666667	NA	NA	2916.666667	NA	NA	100	16.16176471	464.8941176	83.83823529	2395.235294	NA	NA	NA	NA	NA	2660	NA	NA	36.96333333	NA	NA	NA	NA	33.58666667	NA	NA	23.03	250.4	3215000000	NA	NA	NA	2660	NA	NA	NA	NA	100	134.9	12.33333333	158.6	2.009	NA	NA	0	2280	70.07	4060	34.1	18.89	NA	0	7.514	0	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1981	8052.666667	7910	142.6666667	10804	12796.66667	1992.666667	19.6	65286	10	0	9	2845	1991	854	213.5	37.5	47.15	10.65	1	3685	19	18.18	0.82	18.18	0	55.68	10.65	65.33	5106	28.72	NA	NA	NA	NA	NA	18.405	0.2611	0	25.85	99	1	0	1561.25	18.405	NA	NA	NA	NA	NA	39.57	28.175	NA	NA	NA	NA	2957	NA	NA	NA	2957	NA	NA	2957	NA	NA	100	16.31411765	474.2529412	83.68588235	2414.882353	NA	NA	NA	NA	NA	2660	NA	NA	37.55	NA	NA	NA	NA	39.035	NA	NA	23.03	274.6	3480000000	NA	NA	NA	2660	NA	NA	NA	NA	100	134.9	12.33666667	164.8	2.009	NA	NA	0	2280	70.07	4060	39.63	18.89	NA	0	7.514	0	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1982	8054	7910	144	10622	12667	2045	19.4	65286	10	0	9	2845	1991	854	213.5	37.5	47.15	10.65	1	3722	19	18.18	0.82	18.18	0	55.68	10.65	65.33	5157	28.72	NA	NA	NA	NA	NA	20.97333333	0.2611	0	25.85	99	1	0	1808.5	20.97333333	NA	NA	NA	NA	NA	39.57	32.10666667	NA	NA	NA	NA	2997.333333	NA	NA	NA	2997.333333	NA	NA	2997.333333	NA	NA	100	16.46647059	483.6117647	83.53352941	2434.529412	NA	NA	NA	NA	NA	2660	NA	NA	38.13666667	NA	NA	NA	NA	44.48333333	NA	NA	23.03	267.1090909	3539090909	NA	NA	NA	2660	NA	NA	NA	NA	100	134.9	12.34	171	2.009	NA	NA	0	2280	70.07	4060	45.16	18.89	NA	0	7.514	0	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1985	8049.5	7910	139.5	10012.5	12002.5	1990	18.385	65286	10	0	9	2631.5	1849.5	782	213.5	37.5	47.15	10.65	1	3940.5	19	18.18	0.82	18.18	0	55.68	10.65	65.33	5459.5	28.72	NA	NA	NA	NA	NA	23.54166667	0.2611	0	25.85	99	1	0	2055.75	23.54166667	NA	NA	NA	NA	NA	39.57	36.03833333	NA	NA	NA	NA	3037.666667	NA	NA	NA	3037.666667	NA	NA	3037.666667	NA	NA	100	16.61882353	492.9705882	83.38117647	2454.176471	NA	NA	NA	NA	NA	2660	NA	NA	38.72333333	NA	NA	NA	NA	49.93166667	NA	NA	23.03	259.6181818	3598181818	NA	NA	NA	2660	NA	NA	NA	NA	100	134.9	12.33	177.2	2.009	NA	NA	0	2280	69.42	3788	50.69	18.89	NA	0	7.514	0	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1987	8045	7910	135	9403	11338	1935	17.37	65286	10	0	9	2418	1708	710	213.5	37.5	47.15	10.65	1	4159	19	18.18	0.82	18.18	0	55.68	10.65	65.33	5762	28.72	NA	NA	NA	NA	NA	26.11	0.2611	0	25.85	99	1	0	2303	26.11	NA	NA	NA	NA	NA	39.57	39.97	NA	NA	NA	NA	3078	NA	NA	NA	3078	NA	NA	3078	NA	NA	100	16.77117647	502.3294118	83.22882353	2473.823529	NA	NA	NA	NA	NA	2660	NA	NA	39.31	NA	NA	NA	NA	55.38	NA	NA	23.03	252.1272727	3657272727	NA	NA	NA	2660	NA	NA	NA	NA	100	134.9	12.32	161.7	2.009	NA	NA	0	2280	68.77	3516	56.22	18.89	NA	0	7.514	0	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1990	8037.5	7910	127.5	10270.5	12542	2271.5	19.215	65286	10	0	9	2656	1880.5	775.5	213.5	37.5	47.15	10.65	1	3794.5	19	18.18	0.82	18.18	0	55.68	10.65	65.33	5257.5	28.72	NA	NA	NA	NA	NA	25.27714286	0.245828571	0.018357143	24.875	98.94571429	0.965771429	0.090514286	2108.828571	25.27714286	NA	NA	NA	NA	NA	38.07666667	38.69428571	NA	NA	NA	NA	3118.333333	NA	NA	NA	3118.333333	NA	NA	3118.333333	NA	NA	100	16.92352941	511.6882353	83.07647059	2493.470588	NA	NA	NA	NA	NA	2660	NA	NA	39.89666667	NA	NA	NA	NA	53.61285714	NA	NA	20.76514286	244.6363636	3716363636	NA	NA	NA	2660	NA	NA	NA	NA	100	120.1557143	12.31	146.2	2.009	NA	NA	0.7475	2111.35	67.975	3912	54.42714286	18.89	NA	0	7.514	1.426428571	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1992	8030	7910	120	11138	13746	2608	21.06	65286	10	0	9	2894	2053	841	213.5	37.5	47.15	10.65	1	3430	19	18.18	0.82	18.18	0	55.68	10.65	65.33	4753	28.72	NA	NA	NA	NA	NA	24.44428571	0.230557143	0.036714286	23.9	98.89142857	0.931542857	0.181028571	1914.657143	24.44428571	NA	NA	NA	NA	NA	36.58333333	37.41857143	NA	NA	NA	NA	3158.666667	NA	NA	NA	3158.666667	NA	NA	3158.666667	NA	NA	100	17.07588235	521.0470588	82.92411765	2513.117647	NA	NA	NA	NA	NA	2585.714286	NA	NA	40.48333333	NA	NA	NA	NA	51.84571429	NA	NA	18.50028571	237.1454545	3775454545	NA	NA	NA	2585.714286	NA	NA	NA	NA	100	105.4114286	12.3	134.6	2.009	NA	NA	1.495	1942.7	67.18	4308	52.63428571	18.89	NA	0	7.514	2.852857143	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1993	7950	7835	115	12146	15175.33333	3029.333333	23.24666667	65286	10	0	9	3193	2261.666667	931.3333333	213.5	37.5	47.15	10.65	1	3158.333333	19	18.18	0.82	18.18	0	55.68	10.65	65.33	4376.333333	28.72	NA	NA	NA	NA	NA	23.61142857	0.215285714	0.055071429	22.925	98.83714286	0.897314286	0.271542857	1720.485714	23.61142857	NA	NA	NA	NA	NA	35.09	36.14285714	NA	NA	NA	NA	3199	NA	NA	NA	3199	NA	NA	3199	NA	NA	100	17.22823529	530.4058824	82.77176471	2532.764706	NA	NA	NA	NA	NA	2511.428571	NA	NA	41.07	NA	NA	NA	NA	50.07857143	NA	NA	16.23542857	229.6545455	3834545455	NA	NA	NA	2511.428571	NA	NA	NA	NA	100	90.66714286	12.17666667	123	2.009	NA	NA	2.2425	1774.05	66.47	4814.666667	50.84142857	18.89	NA	0	7.514	4.279285714	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1995	7870	7760	110	13154	16604.66667	3450.666667	25.43333333	65286	10	0	9	3492	2470.333333	1021.666667	213.5	37.5	47.15	10.65	1	2886.666667	19	18.18	0.82	18.18	0	55.68	10.65	65.33	3999.666667	28.72	NA	NA	NA	NA	NA	22.77857143	0.200014286	0.073428571	21.95	98.78285714	0.863085714	0.362057143	1526.314286	22.77857143	NA	NA	NA	NA	NA	33.59666667	34.86714286	NA	NA	NA	NA	3200.8	NA	NA	NA	3200.8	NA	NA	3200.8	NA	NA	100	17.38058824	539.7647059	82.61941176	2552.411765	NA	NA	NA	NA	NA	2437.142857	NA	NA	41.132	NA	NA	NA	NA	48.31142857	NA	NA	13.97057143	222.1636364	3893636364	NA	NA	NA	2437.142857	NA	NA	NA	NA	100	75.92285714	12.05333333	111.4	2.009	NA	NA	2.99	1605.4	65.76	5321.333333	49.04857143	18.89	NA	0	7.514	5.705714286	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1997	7790	7685	105	14162	18034	3872	27.62	65286	10	0	9	3791	2679	1112	213.5	37.5	47.15	10.65	1	2615	19	18.18	0.82	18.18	0	55.68	10.65	65.33	3623	28.72	NA	NA	NA	NA	NA	21.94571429	0.184742857	0.091785714	20.975	98.72857143	0.828857143	0.452571429	1332.142857	21.94571429	NA	NA	NA	NA	NA	32.10333333	33.59142857	NA	NA	NA	NA	3202.6	NA	NA	NA	3202.6	NA	NA	3202.6	NA	NA	100	17.53294118	549.1235294	82.46705882	2572.058824	NA	NA	NA	NA	NA	2362.857143	NA	NA	41.194	NA	NA	NA	NA	46.54428571	NA	NA	11.70571429	214.6727273	3952727273	NA	NA	NA	2362.857143	NA	NA	NA	NA	100	61.17857143	11.93	105.4333333	2.009	NA	NA	3.7375	1436.75	65.05	5828	47.25571429	18.89	NA	0	7.514	7.132142857	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	1998	7777.666667	7682.666667	95	14981.66667	19185	4203.333333	29.38333333	65286	10	0	9	3958	2783	1175	213.5	37.5	47.15	10.65	1	2474.666667	19	18.18	0.82	18.18	0	55.68	10.65	65.33	3428.666667	28.72	NA	NA	NA	NA	NA	21.11285714	0.169471429	0.110142857	20	98.67428571	0.794628571	0.543085714	1137.971429	21.11285714	NA	NA	NA	NA	NA	30.61	32.31571429	NA	NA	NA	NA	3204.4	NA	NA	NA	3204.4	NA	NA	3204.4	NA	NA	100	17.68529412	558.4823529	82.31470588	2591.705882	NA	NA	NA	NA	NA	2288.571429	NA	NA	41.256	NA	NA	NA	NA	44.77714286	NA	NA	9.440857143	207.1818182	4011818182	NA	NA	NA	2288.571429	NA	NA	NA	NA	100	46.43428571	11.91333333	99.46666667	2.009	NA	NA	4.485	1268.1	64.37666667	6155	45.46285714	18.89	NA	0	7.514	8.558571429	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	2000	7765.333333	7680.333333	85	15801.33333	20336	4534.666667	31.14666667	65286	10	0	9	4125	2887	1238	213.5	37.5	47.15	10.65	1	2334.333333	19	18.18	0.82	18.18	0	55.68	10.65	65.33	3234.333333	28.72	NA	NA	NA	NA	NA	20.28	0.1542	0.1285	20	98.62	0.7604	0.6336	943.8	20.28	NA	NA	NA	NA	NA	30.61	31.04	NA	NA	NA	NA	3206.2	NA	NA	NA	3206.2	NA	NA	3206.2	NA	NA	100	17.83764706	567.8411765	82.16235294	2611.352941	NA	NA	NA	NA	NA	2214.285714	NA	NA	41.318	NA	NA	NA	NA	43.01	NA	NA	7.176	199.6909091	4070909091	NA	NA	NA	2214.285714	NA	NA	NA	NA	100	31.69	11.89666667	93.5	2.009	NA	NA	5.2325	1099.45	63.70333333	6482	43.67	18.89	NA	0	7.514	9.985	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	2002	7753	7678	75	16621	21487	4866	32.91	65286	10	0	9	4292	2991	1301	213.5	37.5	47.15	10.65	1	2194	19	18.18	0.82	18.18	0	55.68	10.65	65.33	3040	28.72	NA	NA	NA	NA	NA	20.28	0.1788	0.149	20	98.62	0.7604	0.6336	943.8	20.28	NA	NA	NA	NA	NA	30.61	31.04	NA	NA	NA	NA	3208	NA	NA	NA	3208	NA	NA	3208	NA	NA	100	17.99	577.2	82.01	2631	NA	NA	NA	NA	NA	2140	NA	NA	41.38	NA	NA	NA	NA	43.01	NA	NA	7.518	192.2	4130000000	NA	NA	NA	2140	NA	NA	NA	NA	100	32.21	11.88	85.565	2.009	NA	NA	5.98	930.8	63.03	6809	43.67	18.89	NA	0	11.482	14.8875	1570000000	NA	966000000	1540000000	NA	2.119	Yes
Afghanistan	2005	7805.333333	7716.666667	88.66666667	17635	22950.66667	5315.666667	35.15333333	65286	10	0	9	4548.666667	3146.666667	1402	213.5	37.5	47.15	10.65	1	2070	19	18.18	0.82	18.18	0	55.68	10.65	65.33	2868.333333	28.72	NA	NA	NA	NA	NA	20.28	0.2034	0.1695	20	98.62	0.7604	0.6336	943.8	20.28	NA	NA	NA	NA	NA	30.61	31.04	NA	NA	NA	NA	3208	NA	NA	NA	3208	NA	NA	3208	NA	NA	100	17.99	577.2	82.01	2631	NA	NA	NA	NA	NA	2195.666667	NA	NA	41.38	NA	NA	NA	NA	43.01	NA	NA	7.86	254.9333333	6033333333	NA	NA	NA	2195.666667	NA	NA	NA	NA	100	32.73	11.96	77.63	2.009	NA	NA	6.17	930.8	62.36666667	7303.666667	43.67	18.89	NA	0	15.45	19.79	2023333333	NA	1517333333	2370000000	NA	2.119	Yes
Afghanistan	2006	7857.666667	7755.333333	102.3333333	18649	24414.33333	5765.333333	37.39666667	65286	10	0	9	4805.333333	3302.333333	1503	213.5	37.5	47.15	10.65	1	1946	19	18.18	0.82	18.18	0	55.68	10.65	65.33	2696.666667	28.72	NA	NA	NA	NA	NA	20.28	0.2034	0.1695	20	98.62	0.7604	0.6336	943.8	20.28	NA	NA	NA	NA	NA	30.61	31.04	NA	NA	NA	NA	3208	NA	NA	NA	3208	NA	NA	3208	NA	NA	100	17.99	577.2	82.01	2631	NA	NA	NA	NA	NA	2251.333333	NA	NA	41.38	NA	NA	NA	NA	43.01	NA	NA	7.86	317.6666667	7936666667	NA	NA	NA	2251.333333	NA	NA	NA	NA	100	32.73	12.04	74.28	2.009	NA	NA	6.36	930.8	61.70333333	7798.333333	43.67	18.89	NA	0	15.45	19.79	2476666667	NA	2068666667	3200000000	NA	2.119	Yes
Afghanistan	2007	7910	7794	116	19663	25878	6215	39.64	65286	10	0	9	5062	3458	1604	213.5	37.5	47.15	10.65	1	1822	19	18.18	0.82	18.18	0	55.68	10.65	65.33	2525	28.72	NA	NA	NA	NA	NA	20.28	0.2034	0.1695	20	98.62	0.7604	0.6336	943.8	20.28	NA	NA	NA	NA	NA	30.61	31.04	NA	NA	NA	NA	3208	NA	NA	NA	3208	NA	NA	3208	NA	NA	100	17.99	577.2	82.01	2631	NA	NA	NA	NA	NA	2307	NA	NA	41.38	NA	NA	NA	NA	43.01	NA	NA	7.86	380.4	9840000000	NA	NA	NA	2307	NA	NA	NA	NA	100	32.73	12.12	70.93	2.009	NA	NA	6.55	930.8	61.04	8293	43.67	18.89	NA	0	15.45	19.79	2930000000	NA	2620000000	4030000000	NA	2.119	Yes
Afghanistan	2010	7910	7792.666667	117.3333333	20485.66667	27161	6675.333333	41.60333333	65286	10	0	9	5269.333333	3561.333333	1708	213.5	37.5	47.15	10.65	1	1743.333333	19	18.18	0.82	18.18	0	55.68	10.65	65.33	2416	28.72	NA	NA	NA	NA	NA	20.28	0.2034	0.1695	20	98.62	0.7604	0.6336	943.8	20.28	NA	NA	NA	NA	NA	30.61	31.04	NA	NA	NA	NA	3208	NA	NA	NA	3208	NA	NA	3208	NA	NA	100	17.99	577.2	82.01	2631	NA	NA	NA	NA	NA	2219.333333	NA	NA	41.38	NA	NA	NA	NA	43.01	NA	NA	7.86	483.8666667	13393333333	NA	NA	NA	2219.333333	NA	NA	NA	NA	100	32.73	12.12	67.58	2.009	NA	NA	6.55	930.8	60.42666667	8729.333333	43.67	18.89	NA	0	15.45	19.79	3573333333	NA	3183333333	6220000000	NA	2.119	Yes
Afghanistan	2011	7910	7791.333333	118.6666667	21308.33333	28444	7135.666667	43.56666667	65286	10	0	9	5476.666667	3664.666667	1812	213.5	37.5	47.15	10.65	1	1664.666667	19	18.18	0.82	18.18	0	55.68	10.65	65.33	2307	28.72	NA	NA	NA	NA	NA	20.28	0.2034	0.1695	20	98.62	0.7604	0.6336	943.8	20.28	NA	NA	NA	NA	NA	30.61	31.04	NA	NA	NA	NA	3208	NA	NA	NA	3208	NA	NA	3208	NA	NA	100	17.99	577.2	82.01	2631	NA	NA	NA	NA	NA	2131.666667	NA	NA	41.38	NA	NA	NA	NA	43.01	NA	NA	7.86	587.3333333	16946666667	NA	NA	NA	2131.666667	NA	NA	NA	NA	100	32.73	12.12	66.125	2.009	NA	NA	6.55	930.8	59.81333333	9165.666667	43.67	18.89	NA	0	15.45	19.79	4216666667	NA	3746666667	8410000000	NA	2.119	Yes
Afghanistan	2012	7910	7790	120	22131	29727	7596	45.53	65286	10	0	9	5684	3768	1916	213.5	37.5	47.15	10.65	1	1586	19	18.18	0.82	18.18	0	55.68	10.65	65.33	2198	28.72	NA	NA	NA	NA	NA	20.28	0.2034	0.1695	20	98.62	0.7604	0.6336	943.8	20.28	NA	NA	NA	NA	NA	30.61	31.04	NA	NA	NA	NA	3208	NA	NA	NA	3208	NA	NA	3208	NA	NA	100	17.99	577.2	82.01	2631	NA	NA	NA	NA	NA	2044	NA	NA	41.38	NA	NA	NA	NA	43.01	NA	NA	7.86	690.8	20500000000	NA	NA	NA	2044	NA	NA	NA	NA	100	32.73	12.12	64.67	2.009	NA	NA	6.55	930.8	59.2	9602	43.67	18.89	NA	0	15.45	19.79	4860000000	NA	4310000000	10600000000	NA	2.119	Yes
Afghanistan	2014	7910	7771	139	23055.5	31127	8071.5	47.675	65286	10	0	9	5931	3896	2035	213.5	37.5	47.15	10.65	1	1450	19	18.18	0.82	18.18	0	55.68	10.65	65.33	2008	28.72	NA	NA	NA	NA	NA	20.28	0.2034	0.1695	20	98.62	0.7604	0.6336	943.8	20.28	NA	NA	NA	NA	NA	30.61	31.04	NA	NA	NA	NA	3208	NA	NA	NA	3208	NA	NA	3208	NA	NA	100	17.99	577.2	82.01	2631	NA	NA	NA	NA	NA	2084.333333	NA	NA	41.38	NA	NA	NA	NA	43.01	NA	NA	7.86	640.55	19850000000	NA	NA	NA	2084.333333	NA	NA	NA	NA	100	32.73	12.12	63.215	2.009	NA	NA	6.55	930.8	58.4	10156	43.67	18.89	NA	0	15.45	19.79	4455000000	NA	4325000000	10450000000	NA	2.119	Yes
Afghanistan	2015	7910	7771	139	23980	32527	8547	49.82	65286	10	0	9	5931	3896	2035	213.5	37.5	47.15	10.65	1	1450	19	18.18	0.82	18.18	0	55.68	10.65	65.33	2008	28.72	NA	NA	NA	NA	NA	20.28	0.2034	0.1695	20	98.62	0.7604	0.6336	943.8	20.28	NA	NA	NA	NA	NA	30.61	31.04	NA	NA	NA	NA	3208	NA	NA	NA	3208	NA	NA	3208	NA	NA	100	17.99	577.2	82.01	2631	NA	NA	NA	NA	NA	2124.666667	NA	NA	41.38	NA	NA	NA	NA	43.01	NA	NA	7.86	590.3	19200000000	NA	NA	NA	2124.666667	NA	NA	NA	NA	100	32.73	12.12	61.76	2.009	NA	NA	6.55	930.8	58.4	10156	43.67	18.89	NA	0	15.45	19.79	4050000000	NA	4340000000	10300000000	NA	2.119	Yes
Afghanistan	2016	7910	7771	139	23980	32527	8547	49.82	65286	10	0	9	5931	3896	2035	213.5	37.5	47.15	10.65	1	1450	19	18.18	0.82	18.18	0	55.68	10.65	65.33	2008	28.72	NA	NA	NA	NA	NA	20.28	0.2034	0.1695	20	98.62	0.7604	0.6336	943.8	20.28	NA	NA	NA	NA	NA	30.61	31.04	NA	NA	NA	NA	3208	NA	NA	NA	3208	NA	NA	3208	NA	NA	100	17.99	577.2	82.01	2631	NA	NA	NA	NA	NA	2165	NA	NA	41.38	NA	NA	NA	NA	43.01	NA	NA	7.86	590.3	19200000000	NA	NA	NA	2165	NA	NA	NA	NA	100	32.73	12.12	61.76	2.009	NA	NA	6.55	930.8	58.4	10156	43.67	18.89	NA	0	15.45	19.79	4050000000	NA	4340000000	10300000000	NA	2.119	Yes
Afghanistan	2017	7910	7771	139	23980	32527	8547	49.82	65286	10	0	9	5931	3896	2035	213.5	37.5	47.15	10.65	1	1450	19	18.18	0.82	18.18	0	55.68	10.65	65.33	2008	28.72	NA	NA	NA	NA	NA	20.28	0.2034	0.1695	20	98.62	0.7604	0.6336	943.8	20.28	NA	NA	NA	NA	NA	30.61	31.04	NA	NA	NA	NA	3208	NA	NA	NA	3208	NA	NA	3208	NA	NA	100	17.99	577.2	82.01	2631	NA	NA	NA	NA	NA	2165	NA	NA	41.38	NA	NA	NA	NA	43.01	NA	NA	7.86	590.3	19200000000	NA	NA	NA	2165	NA	NA	NA	NA	100	32.73	12.12	61.76	2.009	NA	NA	6.55	930.8	58.4	10156	43.67	18.89	NA	0	15.45	19.79	4050000000	NA	4340000000	10300000000	NA	2.119	Yes
