"geographicAreaM49","timePointYears","Value_4103","Value_4101","Value_4102","Value_4105","Value_4104","Value_4106","Value_4107","Value_4100","Value_4160","Value_4162","Value_4168","Value_4108","Value_4109","Value_4110","Value_4150","Value_4155","Value_4157","Value_4154","Value_4156","Value_4158","Value_4164","Value_4176","Value_4174","Value_4182","Value_4452","Value_4185","Value_4187","Value_4188","Value_4190","Value_4192","Value_4509","Value_4193","Value_4194","Value_4196","Value_4195","Value_4253","Value_4251","Value_4252","Value_4250","Value_4254","Value_4255","Value_4256","Value_4257","Value_4263","Value_4264","Value_4265","Value_4451","Value_4271","Value_4260","Value_4273","Value_4275","Value_4300","Value_4303","Value_4304","Value_4305","Value_4311","Value_4308","Value_4309","Value_4310","Value_4313","Value_4312","Value_4316","Value_4317","Value_4314","Value_4315","Value_4319","Value_4323","Value_4320","Value_4324","Value_4321","Value_4325","Value_4322","Value_4327","Value_4326","Value_4328","Value_4318","Value_4330","Value_4307","Value_4331","Value_4445","Value_4400","Value_4446","Value_4448","Value_4450","Value_4455","Value_4454","Value_4457","Value_4458","Value_4112","Value_4459","Value_4462","Value_4379","Value_4461","Value_4463","Value_4464","Value_4466","Value_4465","Value_4467","Value_4468","Value_4470","Value_4471","Value_4197","Value_4514","Value_4513","Value_4531","Value_4532","Value_4538","Value_4449","Value_4550","Value_4549","Value_4551","Value_4552","Value_4553","Value_4554","Value_4548","Value_4555","Value_4546","Value_4547","Value_4556","Value_4557","Imputation"
"Colombia",1997,4257,2539,1718,11680,38645,26965,33,114175,215,0,0,3478,2753,725,3699,2145,2145,510,510,55505,215,215,0,215,0,2360,510,2360,61069,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7600,NA,NA,NA,NA,NA,NA,NA,NA,NA,2769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,85,21,16115,NA,984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Colombia",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,96,0,2,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,24,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Colombia",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Colombia",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,0,4,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,82,NA,257,10,NA,NA,NA,NA,NA,NA,0,NA,1062,0,75,22,NA,NA,NA,NA,NA,NA,"No"
"Colombia",2002,3736,2211,1525,11615,41572,29957,36,114175,215,0,0,3600,2769,831,3699,2145,2145,510,510,51597,215,215,0,215,0,2360,510,2360,56769,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7600,NA,NA,NA,NA,NA,NA,NA,NA,NA,2356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,8,118,18,19418,NA,984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Colombia",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Colombia",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"No"
"Colombia",2007,3570,1998,1572,11371,44375,33004,38,114175,215,0,0,3580,2707,873,3699,2145,2145,510,510,48338,215,215,0,215,0,2360,510,2360,53183,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7600,NA,NA,NA,NA,NA,NA,NA,NA,NA,4665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,16,22314,NA,984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Colombia",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,2,6,54,26,19,251,11,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2693,0,57,60,NA,NA,NA,NA,NA,NA,"No"
"Colombia",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Colombia",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2,NA,NA,NA,NA,NA,NA,1087,NA,NA,NA,1087,NA,NA,1087,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,36,394,14,NA,31,NA,NA,NA,NA,NA,8,127,NA,NA,NA,NA,133,524,394,36,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"No"
"Colombia",2012,3453,1578,1875,10815,46881,36066,41,114175,215,0,0,3495,2621,874,3699,2145,2145,510,510,45754,215,215,0,215,0,2360,510,2360,50340,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7600,NA,NA,NA,NA,NA,NA,NA,NA,NA,7892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,47,136,13,25047,NA,984,NA,NA,NA,NA,NA,0,NA,NA,NA,1,"No"
"Colombia",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Colombia",2014,3548,1675,1873,NA,NA,NA,NA,114175,215,0,0,3436,2571,865,3699,2145,2145,510,510,44475,215,215,0,215,0,2360,510,2360,48933,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,13,26027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"No"
"Colombia",2015,NA,NA,NA,10371,48229,37858,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Colombia",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Colombia",1960,4972,3532,1440,9410,17500,8090,15,114175,215,0,0,3474,2771,703,3699,2145,2145,510,510,122571,215,215,0,215,0,2360,510,2360,134857,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,283,NA,NA,NA,124,NA,NA,NA,NA,NA,100,82,4,88,1,NA,NA,8,85,36,9619,0,984,1062,0,75,22,1620000000,NA,1530000000,NA,4,1,"Yes"
"Colombia",1961,4972,3532,1440,9410,17500,8090,15,114175,215,0,0,3474,2771,703,3699,2145,2145,510,510,122571,215,215,0,215,0,2360,510,2360,134857,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,283,NA,NA,NA,124,NA,NA,NA,NA,NA,100,82,4,110,2,NA,NA,8,85,36,9619,0,984,1062,0,75,22,1620000000,NA,1530000000,NA,4,1,"Yes"
"Colombia",1962,4972,3532,1440,9410,17500,8090,15,114175,215,0,0,3474,2771,703,3699,2145,2145,510,510,122571,215,215,0,215,0,2360,510,2360,134857,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,283,NA,NA,NA,124,NA,NA,NA,NA,NA,100,82,4,131,2,NA,NA,8,85,36,9619,0,984,1062,0,75,22,1620000000,NA,1530000000,NA,4,1,"Yes"
"Colombia",1965,4997,3551,1446,9692,18905,9213,16,114175,215,0,0,3474,2771,703,3699,2145,2145,510,510,114089,215,215,0,215,0,2360,510,2360,125525,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,282,NA,NA,NA,124,NA,NA,NA,NA,NA,100,82,4,153,3,NA,NA,8,85,36,9619,0,984,1062,0,75,22,1620000000,NA,1530000000,NA,4,1,"Yes"
"Colombia",1967,5023,3570,1453,9975,20311,10336,17,114175,215,0,0,3474,2771,703,3699,2145,2145,510,510,105608,215,215,0,215,0,2360,510,2360,116193,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,282,NA,NA,NA,124,NA,NA,NA,NA,NA,100,82,4,155,3,NA,NA,8,85,36,9619,0,984,1062,0,75,22,1620000000,NA,1530000000,NA,4,1,"Yes"
"Colombia",1970,5045,3579,1466,10251,21729,11478,19,114175,215,0,0,3474,2771,703,3699,2145,2145,510,510,99138,215,215,0,215,0,2360,510,2360,109075,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,328,NA,NA,NA,124,NA,NA,NA,NA,NA,100,82,4,157,3,NA,NA,8,85,36,9619,0,984,1062,0,75,22,1855000000,NA,2010000000,NA,4,1,"Yes"
"Colombia",1972,5068,3588,1480,10527,23147,12620,20,114175,215,0,0,3474,2771,703,3699,2145,2145,510,510,92669,215,215,0,215,0,2360,510,2360,101957,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,374,NA,NA,NA,124,NA,NA,NA,NA,NA,100,82,4,171,4,NA,NA,8,85,36,9619,0,984,1062,0,75,22,2090000000,NA,NA,NA,4,1,"Yes"
"Colombia",1975,5107,3627,1480,10677,24526,13848,21,114175,215,0,0,3474,2771,703,3699,2145,2145,510,510,87736,215,215,0,215,0,2360,510,2360,96529,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,563,NA,NA,NA,124,NA,NA,NA,NA,NA,100,82,4,186,4,NA,NA,8,85,36,9619,0,984,1062,0,75,22,NA,NA,NA,NA,4,1,"Yes"
"Colombia",1977,5146,3666,1480,10828,25905,15077,22,114175,215,0,0,3474,2771,703,3699,2145,2145,510,510,82803,215,215,0,215,0,2360,510,2360,91102,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,751,NA,NA,NA,124,NA,NA,NA,NA,NA,100,82,4,206,5,NA,NA,8,85,36,9619,0,984,1062,0,75,22,NA,NA,NA,NA,4,1,"Yes"
"Colombia",1980,5184,3704,1480,10979,27466,16486,24,114175,215,0,0,3474,2771,703,3699,2145,2145,510,510,78350,215,215,0,215,0,2360,510,2360,86203,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,1046,NA,NA,NA,124,NA,NA,NA,NA,NA,100,82,4,226,6,NA,NA,8,85,36,9619,0,984,1062,0,75,22,NA,NA,NA,NA,4,1,"Yes"
"Colombia",1982,5223,3743,1480,11131,29027,17896,25,114175,215,0,0,3474,2771,703,3699,2145,2145,510,510,73897,215,215,0,215,0,2360,510,2360,81304,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,1342,NA,NA,NA,124,NA,NA,NA,NA,NA,100,82,4,229,7,NA,NA,8,85,36,9619,0,984,1062,0,75,22,NA,NA,NA,NA,4,1,"Yes"
"Colombia",1985,5270,3783,1487,11269,30675,19406,26,114175,215,0,0,3517,2804,713,3699,2145,2145,510,510,70128,215,215,0,215,0,2360,510,2360,77157,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,1233,NA,NA,NA,124,NA,NA,NA,NA,NA,100,82,4,231,7,NA,NA,8,85,32,10808,0,984,1062,0,75,22,NA,NA,NA,NA,4,1,"Yes"
"Colombia",1987,5318,3824,1494,11408,32324,20916,28,114175,215,0,0,3561,2838,723,3699,2145,2145,510,510,66359,215,215,0,215,0,2360,510,2360,73011,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,1125,NA,NA,NA,124,NA,NA,NA,NA,NA,100,82,4,228,7,NA,NA,8,85,29,11998,0,984,1062,0,75,22,NA,NA,NA,NA,4,1,"Yes"
"Colombia",1990,5109,3447,1662,11490,33941,22451,29,114175,215,0,0,3518,2811,707,3699,2145,2145,510,510,63340,215,215,0,215,0,2360,510,2360,69690,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,1255,NA,NA,NA,124,NA,NA,NA,NA,NA,100,82,4,225,8,NA,NA,8,85,27,13052,0,984,1062,0,75,22,NA,NA,NA,NA,4,1,"Yes"
"Colombia",1992,4900,3070,1830,11572,35559,23987,31,114175,215,0,0,3475,2784,691,3699,2145,2145,510,510,60322,215,215,0,215,0,2360,510,2360,66369,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,1386,NA,NA,NA,124,NA,NA,NA,NA,NA,100,82,4,226,8,NA,NA,8,85,24,14107,0,984,1062,0,75,22,NA,NA,NA,NA,4,1,"Yes"
"Colombia",1994,4739,2937,1802,11599,36330,24731,31,114175,215,0,0,3475,2776,699,3699,2145,2145,510,510,59117,215,215,0,215,0,2360,510,2360,65044,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,1731,NA,NA,NA,124,NA,NA,NA,NA,NA,100,82,4,227,8,NA,NA,8,85,23,14609,0,984,1062,0,75,22,NA,NA,NA,NA,4,1,"Yes"
"Colombia",1995,4578,2804,1774,11626,37102,25476,32,114175,215,0,0,3476,2768,708,3699,2145,2145,510,510,57913,215,215,0,215,0,2360,510,2360,63719,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,21,NA,NA,NA,NA,0,5,102,59,2077,NA,NA,NA,155,NA,NA,NA,NA,NA,100,82,4,228,8,NA,NA,8,85,23,15111,0,984,1062,0,75,22,NA,NA,NA,NA,7,1,"Yes"
"Colombia",1996,4417,2671,1746,11653,37873,26220,33,114175,215,0,0,3477,2760,716,3699,2145,2145,510,510,56709,215,215,0,215,0,2360,510,2360,62394,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,22,NA,NA,NA,NA,0,5,102,59,2423,NA,NA,NA,186,NA,NA,NA,NA,NA,100,82,3,234,9,NA,NA,8,85,22,15613,0,984,1062,0,75,22,NA,NA,NA,NA,9,1,"Yes"
"Colombia",1997,4257,2539,1718,11680,38645,26965,33,114175,215,0,0,3478,2753,725,3699,2145,2145,510,510,55505,215,215,0,215,0,2360,510,2360,61069,9,NA,NA,NA,NA,NA,7,2,0,3,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,23,NA,NA,NA,NA,0,5,102,59,2769,NA,NA,NA,216,NA,NA,NA,NA,NA,100,82,3,239,9,NA,NA,8,85,21,16115,0,984,1062,0,75,22,NA,NA,NA,NA,11,1,"Yes"
"Colombia",1998,4126,2457,1669,11663,39376,27713,34,114175,215,0,0,3508,2757,751,3699,2145,2145,510,510,54528,215,215,0,215,0,2360,510,2360,59994,9,NA,NA,NA,NA,NA,7,2,0,4,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,900,NA,NA,NA,900,NA,NA,900,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7600,24,NA,NA,NA,NA,0,5,102,59,2665,NA,NA,NA,247,NA,NA,NA,NA,NA,100,82,3,245,9,NA,NA,8,93,20,16940,0,984,1062,0,75,22,NA,NA,NA,NA,13,1,"Yes"
"Colombia",1999,3996,2375,1621,11647,40108,28461,35,114175,215,0,0,3539,2761,778,3699,2145,2145,510,510,53551,215,215,0,215,0,2360,510,2360,58919,9,NA,NA,NA,NA,NA,7,2,0,4,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,920,NA,NA,NA,920,NA,NA,920,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7600,24,NA,NA,NA,NA,0,5,102,59,2562,NA,NA,NA,278,NA,NA,NA,NA,NA,100,82,3,251,10,NA,NA,8,101,20,17766,0,984,1062,0,75,22,NA,NA,NA,NA,15,1,"Yes"
"Colombia",2000,3866,2293,1573,11631,40840,29209,35,114175,215,0,0,3569,2765,804,3699,2145,2145,510,510,52574,215,215,0,215,0,2360,510,2360,57844,9,NA,NA,NA,NA,NA,7,2,0,4,63,31,4,186,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,941,NA,NA,NA,941,NA,NA,941,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7600,25,NA,NA,NA,NA,0,5,102,59,2459,NA,NA,NA,308,NA,NA,NA,NA,NA,100,82,3,257,10,NA,NA,8,110,19,18592,0,984,1062,0,75,22,NA,NA,NA,NA,17,1,"Yes"
